rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,BIGGIN HILL,41,0,41,71,0,71,-42.25352
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,BOURNEMOUTH,0,0,0,65,0,65,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,BRISTOL,140,0,140,33,0,33,324.24242
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,CARDIFF WALES,107,0,107,109,0,109,-1.83486
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,DONCASTER SHEFFIELD,0,0,0,526,0,526,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,EAST MIDLANDS INTERNATIONAL,344,344,0,104,0,104,230.76923
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,FARNBOROUGH,100,0,100,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,GUERNSEY,100,0,100,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,JERSEY,1989,0,1989,2081,2081,0,-4.42095
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,LEEDS BRADFORD,79,79,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NEWCASTLE,37,37,0,438,438,0,-91.55251
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NEWQUAY,1332,1332,0,2187,2187,0,-39.09465
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NORWICH,138,25,113,44,0,44,213.63636
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,STANSTED,33,0,33,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,TEESSIDE INTERNATIONAL AIRPORT,10,0,10,76,0,76,-86.84211
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,WARTON,20,0,20,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,ABERDEEN,0,0,0,67,67,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,BELFAST CITY (GEORGE BEST),18243,18243,0,19604,19604,0,-6.94246
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,BENBECULA,4987,4987,0,5851,5851,0,-14.76671
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,BIRMINGHAM,18206,18206,0,19204,19204,0,-5.19683
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,BRISTOL,83629,83629,0,68920,68920,0,21.34214
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,EDINBURGH,52,14,38,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,FARNBOROUGH,0,0,0,85,0,85,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,GATWICK,222505,222505,0,216298,216298,0,2.86965
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,GLASGOW,159,159,0,198,198,0,-19.69697
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,HEATHROW,158717,158717,0,131786,131786,0,20.4354
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,KIRKWALL,1299,1299,0,1852,1852,0,-29.85961
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,LUTON,149898,149898,0,116251,116009,242,28.94341
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,MANCHESTER,27048,27048,0,35445,35445,0,-23.69022
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,NEWQUAY,0,0,0,177,177,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,NORWICH,0,0,0,2,2,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,STANSTED,132,0,132,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,STORNOWAY,12180,12180,0,13234,13222,12,-7.96433
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,INVERNESS,SUMBURGH,12538,12213,325,12819,12779,40,-2.19206
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLAY,CAMPBELTOWN,0,0,0,123,123,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLAY,COLONSAY,111,111,0,116,116,0,-4.31034
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLAY,GLASGOW,28761,28761,0,25849,25849,0,11.26543
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLAY,OBAN (NORTH CONNEL),54,54,0,44,44,0,22.72727
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLAY,TIREE,0,0,0,16,16,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,BELFAST CITY (GEORGE BEST),9095,9095,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,BELFAST INTERNATIONAL,19971,19971,0,22016,22016,0,-9.2887
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,BIRMINGHAM,20141,20141,0,22291,22291,0,-9.64515
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,BRISTOL,27072,27072,0,30799,30799,0,-12.10104
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,EDINBURGH,11220,11220,0,9762,9723,39,14.93546
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,FARNBOROUGH,0,0,0,5,0,5,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,GATWICK,159823,159823,0,149998,149847,151,6.55009
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,GUERNSEY,1013,541,472,281,281,0,260.49822
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,HEATHROW,33170,33170,0,20785,20785,0,59.58624
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,LIVERPOOL (JOHN LENNON),171818,171818,0,154364,154364,0,11.30704
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,LONDON CITY,18313,18313,0,16602,16602,0,10.30599
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,LUTON,0,0,0,43,0,43,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,MANCHESTER,119845,119845,0,96143,96143,0,24.65286
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,NEWCASTLE,0,0,0,178,0,178,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,ISLE OF MAN,TEESSIDE INTERNATIONAL AIRPORT,184,0,184,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,ALDERNEY,49,49,0,31,31,0,58.06452
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,BELFAST CITY (GEORGE BEST),1434,1434,0,2148,1951,197,-33.24022
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,BELFAST INTERNATIONAL,18174,18174,0,19568,19568,0,-7.12388
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,BIRMINGHAM,33338,33338,0,40554,40554,0,-17.79356
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,BRISTOL,35732,35732,0,36555,36555,0,-2.2514
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,CARDIFF WALES,0,0,0,35,0,35,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,EAST MIDLANDS INTERNATIONAL,26945,26945,0,27015,26786,229,-0.25912
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,EDINBURGH,17925,17925,0,1485,1485,0,1107.07071
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,EXETER,28418,28418,0,29474,29474,0,-3.58282
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,FARNBOROUGH,0,0,0,50,0,50,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,GATWICK,342540,342540,0,297087,297087,0,15.29956
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,GLASGOW,51018,51018,0,49825,49825,0,2.39438
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,GUERNSEY,77257,76537,720,72492,70107,2385,6.57314
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,HEATHROW,335638,335638,0,316832,316693,139,5.93564
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,HUMBERSIDE,1971,1971,0,2162,2162,0,-8.83441
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,ISLE OF MAN,500,500,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,LEEDS BRADFORD,13248,13248,0,14123,14123,0,-6.19557
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,LIVERPOOL (JOHN LENNON),118671,118671,0,101802,101802,0,16.5704
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,LONDON CITY,3179,3179,0,4031,4031,0,-21.13619
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,LUTON,101331,101331,0,77464,77464,0,30.81044
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,MANCHESTER,87909,87909,0,80917,80917,0,8.64095
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,NEWCASTLE,5501,5436,65,6112,6112,0,-9.99673
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,NORWICH,3939,3939,0,4286,4286,0,-8.09613
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,SOUTHAMPTON,99895,99895,0,99706,99706,0,0.18956
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,STANSTED,3654,3654,0,5975,5925,50,-38.84519
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,JERSEY,TEESSIDE INTERNATIONAL AIRPORT,2350,2350,0,2375,2375,0,-1.05263
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,ABERDEEN,42821,42821,0,40953,40953,0,4.56133
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,DUNDEE,209,209,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,EDAY,523,523,0,302,302,0,73.17881
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,EDINBURGH,38277,38277,0,33119,33119,0,15.57414
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,GLASGOW,17340,17340,0,15813,15813,0,9.65661
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,HEATHROW,2600,2600,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,INVERNESS,5251,5251,0,5772,5772,0,-9.02633
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,LONDON CITY,231,231,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,NORTH RONALDSAY,5903,5903,0,5531,5531,0,6.72573
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,PAPA WESTRAY,4691,4691,0,4595,4595,0,2.08923
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,SANDAY,3211,3211,0,3002,3002,0,6.96203
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,STRONSAY,3033,3033,0,2995,2995,0,1.26878
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,SUMBURGH,6171,6171,0,7727,7727,0,-20.13718
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,KIRKWALL,WESTRAY,3368,3368,0,3216,3216,0,4.72637
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,BELFAST CITY (GEORGE BEST),113169,113169,0,94731,94731,0,19.46353
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,BELFAST INTERNATIONAL,41080,41080,0,30053,30053,0,36.69184
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,BIRMINGHAM,0,0,0,104,104,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,BOURNEMOUTH,191,0,191,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,CARDIFF WALES,101,0,101,67,0,67,50.74627
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,EDINBURGH,52,0,52,76,0,76,-31.57895
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,GUERNSEY,4082,4082,0,3733,3733,0,9.34905
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,HEATHROW,0,0,0,6001,6001,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,JERSEY,11922,11922,0,14048,14048,0,-15.13383
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,LUTON,42,0,42,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NEWCASTLE,0,0,0,187,187,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NEWQUAY,0,0,0,150,150,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NORWICH,68,0,68,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,SOUTHAMPTON,0,0,0,704,670,34,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,STANSTED,47,0,47,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LERWICK (TINGWALL),FAIR ISLE,1910,1910,0,1891,1891,0,1.00476
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LERWICK (TINGWALL),FOULA,1003,1003,0,991,991,0,1.2109
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LERWICK (TINGWALL),SUMBURGH,0,0,0,4,4,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),ABERDEEN,178,178,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BELFAST CITY (GEORGE BEST),116223,116223,0,42197,42197,0,175.42953
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BELFAST INTERNATIONAL,395118,395118,0,412179,412179,0,-4.13922
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BIGGIN HILL,249,0,249,221,0,221,12.66968
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BIRMINGHAM,325,325,0,40,0,40,712.5
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BOURNEMOUTH,352,0,352,355,0,355,-0.84507
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BRISTOL,78,0,78,143,143,0,-45.45455
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),CARDIFF WALES,0,0,0,269,0,269,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),CITY OF DERRY (EGLINTON),10546,10546,0,22815,22815,0,-53.77602
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),DONCASTER SHEFFIELD,0,0,0,189,189,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),EAST MIDLANDS INTERNATIONAL,0,0,0,335,170,165,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),EDINBURGH,169,138,31,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),FARNBOROUGH,318,0,318,191,29,162,66.49215
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),GATWICK,1501,669,832,343,0,343,337.60933
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),GLASGOW,0,0,0,261,0,261,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),HEATHROW,0,0,0,217,170,47,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),ISLE OF MAN,171824,171824,0,154439,154439,0,11.25687
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),JERSEY,118378,118378,0,99937,99937,0,18.45263
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),LEEDS BRADFORD,34,34,0,175,175,0,-80.57143
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),LONDON CITY,0,0,0,152,67,85,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),LUTON,1027,151,876,1632,118,1514,-37.07108
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),MANCHESTER,552,552,0,177,177,0,211.86441
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NEWCASTLE,379,0,379,539,176,363,-29.6846
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NORWICH,246,0,246,195,0,195,26.15385
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),PRESTWICK,54,0,54,123,123,0,-56.09756
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHAMPTON,250,66,184,198,0,198,26.26263
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHEND,45,0,45,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),STANSTED,689,0,689,717,0,717,-3.90516
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,ABERDEEN,70625,70584,41,86163,86163,0,-18.03326
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BELFAST CITY (GEORGE BEST),171634,171634,0,110956,110956,0,54.68654
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BELFAST INTERNATIONAL,502380,502380,0,363590,363590,0,38.17212
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BIGGIN HILL,28,0,28,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BIRMINGHAM,580,580,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BOURNEMOUTH,90,90,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BRISTOL,45,45,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,BRIZE NORTON,0,0,0,45,0,45,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,CAMBRIDGE,462,462,0,668,668,0,-30.83832
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,CARDIFF WALES,31,0,31,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,CITY OF DERRY (EGLINTON),56352,56352,0,54135,54135,0,4.09532
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,EAST MIDLANDS INTERNATIONAL,277,277,0,182,182,0,52.1978
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,EDINBURGH,993,960,33,534,206,328,85.95506
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,EXETER,0,0,0,306,306,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,GATWICK,136,98,38,17468,17291,177,-99.22143
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,GLASGOW,42,42,0,170,170,0,-75.29412
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,GUERNSEY,63274,63274,0,58597,58597,0,7.98164
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,HEATHROW,573029,573029,0,408090,408090,0,40.41731
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,INVERNESS,22076,22076,0,35326,35326,0,-37.50778
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,ISLE OF MAN,119353,119353,0,95786,95786,0,24.6038
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,JERSEY,87991,87991,0,80736,80736,0,8.98608
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,LEEDS BRADFORD,479,479,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,LIVERPOOL (JOHN LENNON),248,248,0,164,164,0,51.21951
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,LONDON CITY,46,0,46,1005,1005,0,-95.42289
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,LUTON,334,0,334,83,0,83,302.40964
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,NEWCASTLE,178,0,178,235,235,0,-24.25532
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,NEWQUAY,75091,75091,0,60391,60391,0,24.34138
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,NORWICH,0,0,0,179,0,179,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,SOUTHAMPTON,5515,5418,97,10871,10780,91,-49.2687
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,SOUTHEND,45,0,45,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,STANSTED,494,51,443,466,152,314,6.00858
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,STORNOWAY,4851,4851,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,MANCHESTER,SUMBURGH,11361,11361,0,8457,8457,0,34.33842
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,ABERDEEN,20786,20786,0,8002,8002,0,159.76006
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,BELFAST CITY (GEORGE BEST),24802,24802,0,2444,2444,0,914.81178
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,BELFAST INTERNATIONAL,204379,204379,0,193824,193824,0,5.44566
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,BIRMINGHAM,0,0,0,122,0,122,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,BRISTOL,142391,142391,0,124225,124143,82,14.62347
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,EAST MIDLANDS INTERNATIONAL,86,0,86,100,0,100,-14
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,EXETER,13453,13453,0,15364,15364,0,-12.43817
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,GATWICK,0,0,0,80,0,80,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,HEATHROW,435542,435542,0,326471,326471,0,33.40909
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,JERSEY,5421,5421,0,6129,6129,0,-11.55164
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,LEEDS BRADFORD,0,0,0,68,68,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,LIVERPOOL (JOHN LENNON),45,0,45,180,0,180,-75
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,MANCHESTER,0,0,0,45,0,45,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,NEWQUAY,3968,3968,0,5884,5884,0,-32.56288
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,NORWICH,0,0,0,70,0,70,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,SOUTHAMPTON,46908,46808,100,39122,39122,0,19.90185
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWCASTLE,STANSTED,133,0,133,122,0,122,9.01639
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,ABERDEEN,3711,3711,0,2653,2653,0,39.87938
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,BELFAST CITY (GEORGE BEST),14105,14105,0,41,41,0,34302.43902
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,BRISTOL,156,156,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,CARDIFF WALES,4,4,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,EAST MIDLANDS INTERNATIONAL,2419,2419,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,EDINBURGH,20815,20815,0,12879,12879,0,61.61969
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,EXETER,5,5,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,GATWICK,84025,84025,0,64791,64791,0,29.68622
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,GLASGOW,5073,5073,0,5523,5523,0,-8.14775
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,HEATHROW,2668,2668,0,11701,11701,0,-77.19853
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,HUMBERSIDE,1753,1753,0,2203,2203,0,-20.42669
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,INVERNESS,76,76,0,229,229,0,-66.81223
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,ISLE OF MAN,1716,1716,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,ISLES OF SCILLY (ST.MARYS),1530,1530,0,2104,2104,0,-27.28137
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,LANDS END (ST JUST),52,52,0,8,8,0,550
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,LEEDS BRADFORD,33,0,33,157,157,0,-78.98089
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,MANCHESTER,72686,72686,0,60277,60277,0,20.58663
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,NEWCASTLE,4019,4019,0,5972,5972,0,-32.70261
